tract_fips,county_name,diabetes_crude_prev,obesity_crude_prev,bphigh_crude_prev,csmoking_crude_prev,lpa_crude_prev,checkup_crude_prev,access2_crude_prev,geolocation
53061008000,Snohomish,10.4,38.6,35.7,18.4,26.6,70.6,10.3,POINT (-121.6612 48.0525)
53061008100,Snohomish,7.6,28.1,29.1,8.5,16.7,69.3,6.0,POINT (-121.5643 48.0551)
53061008200,Snohomish,9.6,30.9,29.0,7.9,14.8,68.1,4.2,POINT (-121.8737 48.1969)
53061008300,Snohomish,10.0,36.4,32.2,15.4,24.2,68.4,11.7,POINT (-121.8679 47.9390)
53061008400,Snohomish,9.7,35.5,34.6,15.5,21.5,69.6,11.7,POINT (-121.7709 48.1044)
53061008500,Snohomish,11.6,40.7,34.8,13.1,19.9,71.4,8.6,POINT (-121.7578 48.1200)
53061008600,Snohomish,6.2,26.5,25.4,6.4,14.6,67.5,8.5,POINT (-121.6121 48.0883)
53061008700,Snohomish,7.6,24.4,24.6,8.0,12.7,67.4,5.6,POINT (-121.7042 48.0645)
53061008800,Snohomish,8.5,30.4,23.8,11.4,17.4,72.4,5.0,POINT (-121.7557 47.9265)
53061008900,Snohomish,4.4,25.7,21.5,5.8,6.9,72.4,2.8,POINT (-121.7352 48.0637)
53061009000,Snohomish,1.9,17.7,20.9,3.5,6.9,66.8,2.8,POINT (-121.5574 48.1702)
53061009100,Snohomish,4.7,28.1,16.6,9.1,15.6,61.5,6.9,POINT (-121.7699 48.1466)
53061009200,Snohomish,12.0,39.6,33.8,17.5,28.9,70.2,13.8,POINT (-121.7619 48.1152)
53061009300,Snohomish,7.9,30.8,26.8,12.5,14.9,63.6,8.0,POINT (-121.7828 47.9698)
53061009400,Snohomish,7.7,26.4,21.7,8.9,14.4,69.2,6.2,POINT (-121.7873 47.9213)
53061009500,Snohomish,8.6,36.1,25.8,13.9,16.7,65.3,5.5,POINT (-121.5378 48.0382)
53061009600,Snohomish,10.9,34.9,32.9,11.0,18.6,67.9,9.0,POINT (-121.5590 47.9940)
53061009700,Snohomish,6.5,32.7,20.7,9.3,19.2,65.8,6.8,POINT (-121.8436 47.9687)
53061009800,Snohomish,9.5,30.4,27.7,8.8,22.7,68.2,7.0,POINT (-121.6510 48.0557)
53061009900,Snohomish,12.7,41.3,34.9,14.2,25.4,69.7,8.1,POINT (-121.8316 47.9133)
53061010000,Snohomish,13.4,38.0,41.5,17.7,24.5,74.5,9.3,POINT (-121.7876 48.0367)
53061010100,Snohomish,4.3,20.7,20.7,5.0,8.3,70.9,2.8,POINT (-121.7155 48.1138)
53061010200,Snohomish,6.8,30.6,25.9,5.4,13.1,70.4,3.0,POINT (-121.5622 47.9481)
53061010300,Snohomish,11.2,32.7,33.9,9.4,18.8,76.6,3.3,POINT (-121.6275 47.9879)
53061010400,Snohomish,7.0,24.7,25.3,6.1,12.9,71.2,4.7,POINT (-121.5347 48.1340)
53061010500,Snohomish,4.5,27.5,23.5,10.2,15.5,68.2,8.9,POINT (-121.6737 48.0496)
53061010600,Snohomish,13.8,36.4,40.8,14.5,23.7,67.1,11.4,POINT (-121.6487 48.0005)
53061010700,Snohomish,6.4,24.7,21.1,7.0,11.2,67.6,2.8,POINT (-121.7449 48.0390)
53061010800,Snohomish,5.3,26.2,20.2,10.3,15.2,68.4,10.2,POINT (-121.8999 48.1566)
53061010900,Snohomish,8.2,27.5,29.5,10.6,16.2,73.2,5.0,POINT (-121.5792 48.1646)
53061011000,Snohomish,9.0,31.7,26.9,11.5,21.6,69.7,10.8,POINT (-121.7239 48.0519)
53061011100,Snohomish,8.5,32.2,30.5,12.7,18.5,70.1,9.1,POINT (-121.5223 48.0085)
53061011200,Snohomish,6.4,27.5,18.7,9.8,16.4,68.5,6.9,POINT (-121.6839 47.9334)
53061011300,Snohomish,9.7,39.3,35.2,14.5,22.9,73.8,5.8,POINT (-121.5463 48.1045)
53061011400,Snohomish,8.1,35.9,30.9,13.5,16.8,69.2,5.2,POINT (-121.6625 48.1341)
53061011500,Snohomish,9.8,29.5,27.6,6.7,17.1,68.1,7.6,POINT (-121.7705 47.9350)
53061011600,Snohomish,8.9,26.7,25.2,7.4,12.3,69.5,2.8,POINT (-121.5675 47.9417)
53061011700,Snohomish,13.3,44.3,40.5,17.2,30.9,70.8,16.0,POINT (-121.6170 48.1249)
53061011800,Snohomish,9.4,35.4,32.0,12.0,18.3,71.8,8.5,POINT (-121.7172 48.0957)
53061011900,Snohomish,8.0,22.6,25.6,8.8,18.5,64.4,9.3,POINT (-121.7881 47.9450)
53061012000,Snohomish,8.0,35.7,28.0,10.8,19.2,67.8,5.8,POINT (-121.6300 47.9411)
53061012100,Snohomish,6.7,35.0,26.8,12.2,17.8,69.3,8.1,POINT (-121.6392 47.9481)
53061012200,Snohomish,9.7,33.4,32.9,12.3,17.4,68.1,2.8,POINT (-121.7363 48.1077)
53061012300,Snohomish,14.0,44.9,37.5,17.2,26.0,75.4,8.2,POINT (-121.7941 47.9406)
53061012400,Snohomish,9.2,31.6,31.7,11.3,14.2,69.0,2.8,POINT (-121.6398 47.9960)
53061012500,Snohomish,9.1,38.2,25.9,12.2,18.4,67.1,10.5,POINT (-121.5884 47.9341)
53061012600,Snohomish,8.5,32.5,26.9,11.9,20.4,66.1,12.6,POINT (-121.8455 48.1283)
53061012700,Snohomish,9.1,36.4,29.5,13.9,21.0,68.6,10.8,POINT (-121.6526 48.1157)
53061012800,Snohomish,10.3,28.5,34.7,7.0,13.3,70.8,3.9,POINT (-121.8444 48.1244)
53061012900,Snohomish,12.9,30.7,34.4,8.0,17.1,71.8,9.7,POINT (-121.8254 47.9473)
53061013000,Snohomish,9.2,36.7,31.9,12.5,16.8,70.6,2.8,POINT (-121.6025 48.0098)
53061013100,Snohomish,12.2,36.9,38.5,13.4,23.1,72.0,10.0,POINT (-121.5498 48.1214)
53061013200,Snohomish,7.9,31.2,24.8,8.4,18.0,70.5,7.5,POINT (-121.9154 47.9176)
53061013300,Snohomish,13.1,38.2,40.6,15.5,22.4,77.2,10.6,POINT (-121.8083 48.1097)
53061013400,Snohomish,8.6,34.1,27.9,13.8,14.7,65.3,9.1,POINT (-121.7013 48.0002)
53061013500,Snohomish,8.3,31.2,24.5,14.5,23.2,66.5,12.6,POINT (-121.6629 47.9307)
53061013600,Snohomish,11.5,45.2,37.9,21.5,28.0,67.6,12.7,POINT (-121.6669 47.9975)
53061013700,Snohomish,10.0,34.4,31.0,14.2,24.5,64.4,12.8,POINT (-121.8516 48.1502)
53061013800,Snohomish,11.0,33.3,30.8,14.5,18.9,68.0,10.2,POINT (-121.7077 48.1793)
53061013900,Snohomish,7.5,32.2,25.3,13.8,19.3,69.6,11.2,POINT (-121.8369 48.1769)
53061014000,Snohomish,7.4,19.4,25.6,6.4,12.8,67.7,3.9,POINT (-121.7584 48.0814)
53061014100,Snohomish,14.0,34.5,40.0,12.8,21.6,70.7,7.6,POINT (-121.6776 48.1323)
53061014200,Snohomish,10.4,40.4,34.0,15.3,21.2,71.6,14.2,POINT (-121.5548 48.0484)
53061014300,Snohomish,8.0,28.0,25.5,8.7,8.3,69.6,2.8,POINT (-121.8320 48.0131)
53061014400,Snohomish,4.9,27.2,18.9,7.7,15.9,62.4,5.0,POINT (-121.6704 48.0824)
53061014500,Snohomish,9.6,37.9,27.1,14.5,23.4,61.9,16.1,POINT (-121.7254 48.0317)
53061014600,Snohomish,11.1,34.3,36.5,15.3,23.4,69.0,9.5,POINT (-121.6269 48.1879)
53061014700,Snohomish,8.8,33.8,28.5,7.8,18.5,70.1,6.3,POINT (-121.8351 47.9332)
53061014800,Snohomish,11.1,42.3,27.1,16.6,21.5,69.5,11.2,POINT (-121.6294 48.1927)
53061014900,Snohomish,10.5,32.3,27.1,11.0,19.5,71.6,6.0,POINT (-121.7985 48.1745)
53061015000,Snohomish,11.5,33.5,34.7,11.8,20.6,73.1,5.4,POINT (-121.6344 48.1226)
53061015100,Snohomish,7.2,29.1,32.1,8.4,19.7,76.3,6.0,POINT (-121.6997 47.9884)
53061015200,Snohomish,8.2,27.0,27.0,6.6,13.0,73.6,2.8,POINT (-121.7275 48.0882)
53061015300,Snohomish,8.3,22.8,27.8,8.4,14.3,68.1,5.1,POINT (-121.5869 48.1482)
53061015400,Snohomish,10.2,33.7,32.4,12.9,23.2,71.7,11.4,POINT (-121.5986 48.1552)
53061015500,Snohomish,12.7,40.6,40.2,17.1,22.0,75.3,8.8,POINT (-121.7674 48.0464)
53061015600,Snohomish,8.8,32.5,28.1,12.0,17.4,72.5,6.4,POINT (-121.7239 48.1494)
53061015700,Snohomish,8.0,25.6,27.3,9.1,15.9,65.5,3.9,POINT (-121.7171 47.9739)
53061015800,Snohomish,10.5,41.1,30.5,18.4,26.8,68.4,14.1,POINT (-121.6433 47.9426)
53061015900,Snohomish,5.5,29.3,20.9,7.9,15.5,61.6,4.6,POINT (-121.8157 48.0008)
53061016000,Snohomish,8.9,32.7,30.5,11.2,24.3,68.7,11.8,POINT (-121.6092 48.1870)
53061016100,Snohomish,6.9,28.3,26.9,11.9,13.7,67.4,6.6,POINT (-121.6705 48.1361)
53061016200,Snohomish,10.4,34.3,33.4,11.2,23.0,73.2,6.7,POINT (-121.6163 48.1518)
53061016300,Snohomish,6.3,21.7,24.9,4.4,8.8,70.1,2.8,POINT (-121.5356 48.0796)
53061016400,Snohomish,9.6,28.0,31.2,9.0,15.3,70.5,5.5,POINT (-121.5426 47.9575)
53061016500,Snohomish,9.0,28.3,28.0,10.1,13.3,67.4,6.1,POINT (-121.7086 48.0204)
53061016600,Snohomish,5.7,30.6,26.8,7.7,16.8,68.6,7.3,POINT (-121.7040 47.9368)
53061016700,Snohomish,7.7,33.2,28.3,10.0,14.0,64.7,6.1,POINT (-121.5209 48.0834)
53061016800,Snohomish,10.4,37.1,32.0,11.6,18.2,73.5,5.1,POINT (-121.5334 48.1926)
53061016900,Snohomish,9.3,27.4,30.0,9.0,18.3,71.8,6.1,POINT (-121.5235 48.0045)
53061017000,Snohomish,8.6,28.4,24.5,8.2,15.3,69.1,6.5,POINT (-121.5793 48.0366)
53061017100,Snohomish,8.2,34.2,28.4,13.5,15.8,56.7,10.5,POINT (-121.7177 47.9649)
53061017200,Snohomish,5.4,23.8,21.2,10.4,15.4,67.2,9.5,POINT (-121.5412 48.1898)
53061017300,Snohomish,9.9,31.2,33.4,9.4,17.8,65.8,8.5,POINT (-121.6009 48.1051)
53061017400,Snohomish,9.4,39.9,27.1,13.3,23.1,69.5,11.9,POINT (-121.6313 47.9529)
53061017500,Snohomish,6.6,24.3,27.2,7.9,14.1,68.4,2.8,POINT (-121.8834 48.0854)
53061017600,Snohomish,11.3,38.2,40.0,12.7,23.7,68.0,11.4,POINT (-121.8766 47.9339)
53061017700,Snohomish,11.4,26.9,32.1,9.1,15.1,71.1,7.9,POINT (-121.8633 48.1173)
53061017800,Snohomish,8.6,31.8,28.9,11.3,15.4,72.3,5.7,POINT (-121.7772 48.0403)
53061017900,Snohomish,9.9,29.8,29.4,10.5,14.0,64.0,5.1,POINT (-121.6374 48.0652)
53061018000,Snohomish,10.2,31.1,28.6,9.8,16.3,68.0,12.1,POINT (-121.7138 48.1054)
53061018100,Snohomish,11.6,41.0,38.0,13.8,20.2,68.0,11.8,POINT (-121.7609 48.0393)
53061018200,Snohomish,7.6,23.3,24.5,7.3,13.5,68.9,3.1,POINT (-121.7877 48.1586)
53061018300,Snohomish,10.7,31.9,31.7,13.3,19.1,67.6,10.8,POINT (-121.6227 47.9778)
53061018400,Snohomish,6.8,25.7,26.1,12.5,18.8,69.1,10.6,POINT (-121.5812 48.0079)
53061018500,Snohomish,6.3,26.9,23.8,9.4,14.8,68.9,5.2,POINT (-121.6392 47.9984)
53061018600,Snohomish,9.1,26.3,27.8,12.0,18.8,68.1,14.1,POINT (-121.7658 47.9135)
53061018700,Snohomish,5.5,20.1,26.1,6.2,10.1,65.0,4.3,POINT (-121.5933 48.0030)
53061018800,Snohomish,10.3,29.2,30.7,10.1,18.1,66.1,11.8,POINT (-121.7356 48.1901)
53061018900,Snohomish,11.2,34.2,32.8,12.7,19.0,68.5,8.0,POINT (-121.6401 48.1475)
53061019000,Snohomish,13.0,43.4,40.1,17.7,24.7,71.2,13.9,POINT (-121.5956 48.1902)
53063000100,Spokane,6.8,28.7,29.9,11.6,20.2,69.5,11.3,POINT (-117.3147 47.4932)
53063000200,Spokane,8.1,32.0,28.4,11.6,20.9,67.0,9.9,POINT (-117.5934 47.6306)
53063000300,Spokane,10.2,27.8,30.1,6.7,16.4,69.9,4.5,POINT (-117.2313 47.5454)
53063000400,Spokane,7.9,26.9,27.2,10.1,13.9,65.8,7.3,POINT (-117.2805 47.7478)
53063000500,Spokane,8.1,28.7,26.5,10.4,18.2,64.4,4.9,POINT (-117.2774 47.7645)
53063000600,Spokane,8.5,37.2,33.3,16.8,22.8,63.8,6.9,POINT (-117.4849 47.4731)
53063000700,Spokane,8.4,28.1,29.9,11.4,17.7,66.2,6.1,POINT (-117.5624 47.4792)
53063000800,Spokane,10.6,36.2,32.4,11.3,20.8,71.2,5.9,POINT (-117.3986 47.5357)
53063000900,Spokane,8.0,31.2,25.7,13.7,20.4,66.0,11.0,POINT (-117.2552 47.7243)
53063001000,Spokane,10.1,29.0,27.2,11.7,20.2,69.9,13.3,POINT (-117.2287 47.6549)
53063001100,Spokane,8.6,36.8,25.8,10.9,13.7,67.0,3.5,POINT (-117.2444 47.6200)
53063001200,Spokane,11.3,35.5,29.4,12.3,19.3,63.5,7.9,POINT (-117.4891 47.6062)
53063001300,Spokane,8.0,34.6,27.3,13.2,15.8,71.8,8.4,POINT (-117.4448 47.7449)
53063001400,Spokane,4.9,19.3,20.7,6.6,8.4,66.0,2.8,POINT (-117.4685 47.6210)
53063001500,Spokane,10.2,37.7,29.0,15.6,21.0,65.7,13.1,POINT (-117.2020 47.6689)
53063001600,Spokane,12.2,40.0,31.4,14.2,24.9,69.4,10.0,POINT (-117.2401 47.4777)
53063001700,Spokane,11.1,30.9,36.2,14.6,23.1,74.2,10.2,POINT (-117.4543 47.4712)
53063001800,Spokane,11.9,42.1,35.1,15.4,20.1,69.9,10.3,POINT (-117.2971 47.5206)
53063001900,Spokane,12.3,38.6,33.3,10.8,18.8,69.5,6.5,POINT (-117.3786 47.4852)
53063002000,Spokane,11.5,43.6,34.3,16.0,24.1,70.3,9.2,POINT (-117.5465 47.5585)
53063002100,Spokane,10.2,34.5,31.1,13.4,21.7,63.7,13.4,POINT (-117.5130 47.7015)
53063002200,Spokane,8.3,23.8,22.9,8.7,13.4,62.2,8.2,POINT (-117.4900 47.5371)
53063002300,Spokane,6.3,25.7,23.3,9.8,18.6,63.1,10.2,POINT (-117.3361 47.6460)
53063002400,Spokane,9.3,32.5,29.2,10.8,16.6,65.6,9.7,POINT (-117.5033 47.4753)
53063002500,Spokane,11.1,38.1,31.8,12.9,18.5,70.7,4.7,POINT (-117.4672 47.5993)
53063002600,Spokane,14.6,34.9,38.7,17.0,27.3,71.0,12.0,POINT (-117.2849 47.7353)
53063002700,Spokane,6.5,28.8,27.3,8.6,11.3,61.4,2.8,POINT (-117.4648 47.6578)
53063002800,Spokane,9.7,38.5,31.9,14.5,21.0,67.6,13.2,POINT (-117.2625 47.6802)
53063002900,Spokane,10.4,23.5,27.6,6.7,12.0,70.6,2.9,POINT (-117.2862 47.6484)
53063003000,Spokane,9.7,37.4,28.4,17.1,22.2,68.1,11.0,POINT (-117.3713 47.6947)
53063003100,Spokane,10.3,34.5,31.7,11.1,16.0,77.3,2.8,POINT (-117.3017 47.5637)
53063003200,Spokane,11.7,28.1,31.4,10.3,18.8,61.2,11.1,POINT (-117.2882 47.5320)
53063003300,Spokane,7.1,27.9,21.6,7.4,12.2,64.2,3.8,POINT (-117.2711 47.7114)
53063003400,Spokane,7.0,18.1,25.3,3.5,7.2,71.0,2.8,POINT (-117.5230 47.6119)
53063003500,Spokane,7.9,29.0,28.7,7.6,13.5,64.1,4.2,POINT (-117.3027 47.4999)
53063003600,Spokane,10.0,28.3,28.2,7.4,14.6,72.3,2.8,POINT (-117.3397 47.7359)
53063003700,Spokane,8.4,31.2,30.1,8.0,14.3,70.6,3.4,POINT (-117.2260 47.5132)
53063003800,Spokane,3.7,22.4,21.7,6.4,7.3,65.9,5.0,POINT (-117.4266 47.7667)
53063003900,Spokane,12.2,39.1,35.5,13.6,21.9,70.2,10.9,POINT (-117.2891 47.6484)
53063004000,Spokane,13.7,44.0,34.2,17.5,28.7,71.5,13.4,POINT (-117.2129 47.6909)
53063004100,Spokane,17.1,40.0,40.5,17.0,32.8,68.6,18.2,POINT (-117.3677 47.5045)
53063004200,Spokane,12.6,36.9,34.1,15.2,24.3,72.8,14.4,POINT (-117.2440 47.6776)
53063004300,Spokane,10.7,34.6,32.0,13.7,21.3,69.3,12.8,POINT (-117.2088 47.7322)
53063004400,Spokane,13.7,32.4,36.3,11.4,19.6,71.9,9.3,POINT (-117.2677 47.6236)
53063004500,Spokane,9.7,22.9,25.5,9.6,8.8,71.4,2.8,POINT (-117.4311 47.5982)
53063004600,Spokane,13.2,37.3,30.7,15.1,26.7,71.6,12.4,POINT (-117.2727 47.5460)
53063004700,Spokane,10.2,29.9,27.7,12.6,16.2,65.4,5.5,POINT (-117.4975 47.7657)
53063004800,Spokane,6.2,25.5,25.5,7.7,9.0,70.9,4.4,POINT (-117.2738 47.4868)
53063004900,Spokane,8.3,26.7,27.6,12.2,16.3,64.0,10.0,POINT (-117.2161 47.6561)
53063005000,Spokane,11.9,35.7,32.2,15.4,24.5,66.7,13.6,POINT (-117.5716 47.5457)
53063005100,Spokane,6.6,28.5,22.8,8.4,13.5,67.7,7.0,POINT (-117.5658 47.6177)
53063005200,Spokane,11.4,34.0,34.5,13.6,20.3,69.6,8.7,POINT (-117.5496 47.5485)
53063005300,Spokane,11.2,32.7,31.0,15.9,25.1,66.2,15.9,POINT (-117.5575 47.5372)
53063005400,Spokane,10.2,34.2,30.9,14.8,22.5,68.6,13.9,POINT (-117.4886 47.7562)
53063005500,Spokane,10.5,33.5,31.8,12.1,19.5,67.7,7.2,POINT (-117.2406 47.6032)
53063005600,Spokane,7.4,21.0,21.6,6.2,11.3,66.5,2.8,POINT (-117.3528 47.6732)
53063005700,Spokane,13.9,44.2,39.3,21.0,28.0,76.1,10.8,POINT (-117.2685 47.6817)
53063005800,Spokane,10.5,27.4,30.1,10.7,17.0,71.2,6.9,POINT (-117.3429 47.7333)
53063005900,Spokane,8.6,26.9,28.9,8.0,16.4,72.9,2.8,POINT (-117.3858 47.7370)
53063006000,Spokane,12.8,46.4,37.3,19.0,30.8,69.4,16.9,POINT (-117.2480 47.5532)
53063006100,Spokane,6.7,26.3,24.6,9.4,16.9,65.4,6.9,POINT (-117.2375 47.6324)
53063006200,Spokane,14.7,40.2,39.5,15.9,23.8,76.1,8.2,POINT (-117.4410 47.4821)
53063006300,Spokane,7.1,24.5,18.7,6.4,9.2,68.5,2.8,POINT (-117.5001 47.7543)
53063006400,Spokane,12.2,42.3,37.0,15.7,25.1,66.0,12.6,POINT (-117.2184 47.7525)
53063006500,Spokane,7.8,30.9,32.6,11.7,12.9,68.7,3.8,POINT (-117.3745 47.7346)
53063006600,Spokane,10.2,29.1,30.3,8.1,13.0,71.6,2.8,POINT (-117.2522 47.6641)
53063006700,Spokane,11.3,28.4,36.1,9.2,16.3,71.9,3.6,POINT (-117.3480 47.7028)
53063006800,Spokane,10.3,35.1,33.3,14.4,21.3,69.1,15.5,POINT (-117.3257 47.7647)
53063006900,Spokane,12.3,32.3,34.1,11.7,19.5,66.4,8.4,POINT (-117.5770 47.7626)
53063007000,Spokane,14.5,43.1,32.6,19.2,31.1,67.7,20.1,POINT (-117.4194 47.5117)
53063007100,Spokane,7.8,25.7,29.0,8.1,9.3,69.0,2.8,POINT (-117.2869 47.5855)
53063007200,Spokane,12.9,37.6,34.5,16.5,25.2,67.3,16.5,POINT (-117.2096 47.5182)
53063007300,Spokane,10.4,32.8,31.1,9.9,16.2,69.7,5.2,POINT (-117.4284 47.5645)
53063007400,Spokane,13.1,38.9,38.3,15.1,26.7,72.1,12.7,POINT (-117.3683 47.5524)
53063007500,Spokane,9.9,27.6,30.3,9.8,15.2,72.6,2.8,POINT (-117.5401 47.4876)
53063007600,Spokane,8.9,34.5,29.1,12.1,19.4,69.4,4.8,POINT (-117.5254 47.6937)
53063007700,Spokane,9.1,37.4,27.3,12.6,18.4,68.2,6.7,POINT (-117.2828 47.5407)
53063007800,Spokane,11.2,35.1,34.2,11.1,18.4,69.8,8.1,POINT (-117.4250 47.4980)
53063007900,Spokane,8.0,32.2,29.5,9.2,14.5,67.8,11.0,POINT (-117.4613 47.4769)
53063008000,Spokane,8.9,37.3,25.4,11.2,16.6,65.6,6.8,POINT (-117.5640 47.6797)
53063008100,Spokane,8.2,24.9,28.7,10.8,18.4,70.1,8.3,POINT (-117.2362 47.7365)
53063008200,Spokane,8.7,25.3,27.6,6.4,10.2,72.6,5.2,POINT (-117.2037 47.5015)
53063008300,Spokane,10.9,38.7,31.7,11.7,21.5,71.5,9.1,POINT (-117.5664 47.5593)
53063008400,Spokane,9.3,35.0,26.6,10.9,15.6,68.7,3.3,POINT (-117.4366 47.4715)
53063008500,Spokane,8.2,25.5,25.2,5.7,11.9,72.3,2.8,POINT (-117.4671 47.6589)
53063008600,Spokane,13.8,45.1,40.2,17.8,27.8,73.5,11.9,POINT (-117.3134 47.7210)
53063008700,Spokane,5.2,25.1,17.8,5.6,10.0,66.3,2.8,POINT (-117.3063 47.5750)
53063008800,Spokane,10.4,37.0,28.2,15.9,19.3,74.4,6.7,POINT (-117.5628 47.7521)
53063008900,Spokane,10.3,24.2,29.1,9.1,15.2,67.2,4.4,POINT (-117.4147 47.5618)
53063009000,Spokane,12.8,37.4,39.3,13.5,21.5,73.9,4.1,POINT (-117.3831 47.6194)
53063009100,Spokane,6.9,31.0,21.4,6.6,17.0,63.4,8.8,POINT (-117.3331 47.5602)
53063009200,Spokane,10.1,19.7,27.6,7.8,14.4,71.2,4.3,POINT (-117.3689 47.6635)
53063009300,Spokane,11.7,32.2,29.1,9.5,14.0,72.3,2.8,POINT (-117.4092 47.5041)
53063009400,Spokane,10.6,32.0,30.6,14.4,20.2,70.5,9.5,POINT (-117.4036 47.5769)
53063009500,Spokane,9.6,41.4,26.7,17.3,26.0,66.1,18.8,POINT (-117.4078 47.7466)
53063009600,Spokane,5.3,20.8,17.2,6.6,7.4,67.3,2.8,POINT (-117.4245 47.4742)
53063009700,Spokane,8.7,31.3,26.9,8.8,22.1,67.2,5.8,POINT (-117.2880 47.7162)
53063009800,Spokane,7.8,22.3,26.9,7.9,14.0,67.3,4.9,POINT (-117.5001 47.6240)
53063009900,Spokane,9.0,29.8,30.0,11.1,18.7,70.5,9.8,POINT (-117.3745 47.6095)
53063010000,Spokane,10.7,34.9,34.4,11.6,17.4,66.8,7.6,POINT (-117.3423 47.7700)
53063010100,Spokane,5.3,25.1,20.6,9.8,12.1,66.0,7.6,POINT (-117.4034 47.6783)
53063010200,Spokane,13.4,35.4,36.6,14.4,24.0,69.6,14.9,POINT (-117.2748 47.5763)
53063010300,Spokane,5.2,21.1,21.3,6.9,14.0,70.7,4.1,POINT (-117.2021 47.6185)
53063010400,Spokane,13.2,34.9,38.1,17.2,28.3,70.6,14.3,POINT (-117.5728 47.6071)
53063010500,Spokane,6.1,26.0,19.5,6.5,8.5,65.5,2.8,POINT (-117.5813 47.6748)
53063010600,Spokane,10.6,30.5,33.4,10.8,16.3,70.7,10.2,POINT (-117.4585 47.5452)
53063010700,Spokane,10.8,31.9,27.2,11.2,18.9,67.2,5.4,POINT (-117.4023 47.6918)
53063010800,Spokane,7.8,34.3,30.1,10.2,18.4,65.9,11.3,POINT (-117.3533 47.4786)
53063010900,Spokane,10.6,37.3,27.1,14.9,22.2,70.5,13.0,POINT (-117.2313 47.5934)
53063011000,Spokane,10.1,29.5,31.7,10.6,15.4,66.8,2.8,POINT (-117.3164 47.6199)
53063011100,Spokane,8.7,34.4,28.4,11.0,19.7,66.3,9.6,POINT (-117.2956 47.5357)
53063011200,Spokane,9.5,34.5,25.2,10.5,13.7,67.3,7.9,POINT (-117.2384 47.6863)
53063011300,Spokane,8.7,27.2,29.1,11.5,17.0,70.7,4.3,POINT (-117.4210 47.4801)
53063011400,Spokane,13.4,48.0,39.2,14.6,23.8,73.6,8.0,POINT (-117.5619 47.6737)
53063011500,Spokane,13.1,40.5,34.5,15.7,22.6,69.3,9.5,POINT (-117.2231 47.5932)
53063011600,Spokane,12.9,46.9,33.2,14.1,23.5,65.5,11.9,POINT (-117.2058 47.6008)
53063011700,Spokane,11.8,42.1,34.9,15.5,19.6,70.2,8.1,POINT (-117.3129 47.4871)
53063011800,Spokane,11.5,31.8,31.3,9.0,11.6,66.5,2.8,POINT (-117.3998 47.6443)
53063011900,Spokane,10.8,31.2,29.7,9.5,9.3,73.9,2.8,POINT (-117.5481 47.7613)
53063012000,Spokane,8.9,23.5,29.3,8.4,12.2,67.9,7.8,POINT (-117.3235 47.7388)
53063012100,Spokane,9.8,30.7,26.8,7.2,14.1,69.9,6.8,POINT (-117.2393 47.5477)
53063012200,Spokane,4.3,15.9,16.4,3.7,6.9,65.8,2.8,POINT (-117.2743 47.5988)
53063012300,Spokane,7.7,31.8,27.0,10.2,20.1,73.2,10.0,POINT (-117.2596 47.5867)
53063012400,Spokane,1.6,24.6,17.9,10.5,15.9,70.5,8.6,POINT (-117.5436 47.6610)
53063012500,Spokane,13.3,47.2,38.2,15.2,24.7,72.5,10.5,POINT (-117.5235 47.6649)
53063012600,Spokane,6.8,18.7,20.6,7.1,15.0,69.5,9.0,POINT (-117.5319 47.5936)
53063012700,Spokane,9.7,23.8,27.0,7.8,12.8,68.7,5.4,POINT (-117.5152 47.4766)
53063012800,Spokane,12.1,34.7,28.8,12.1,20.2,72.4,7.3,POINT (-117.4074 47.6309)
53063012900,Spokane,11.2,35.6,32.5,15.1,21.1,67.5,10.5,POINT (-117.5009 47.6204)
53063013000,Spokane,8.3,31.1,25.0,11.1,16.9,68.4,6.3,POINT (-117.3183 47.6755)
53063013100,Spokane,9.1,30.7,28.6,10.8,21.4,65.7,10.9,POINT (-117.2475 47.5774)
53063013200,Spokane,6.0,26.1,19.3,7.5,11.3,67.5,2.8,POINT (-117.3148 47.6632)
53063013300,Spokane,8.5,35.4,28.4,11.3,17.5,73.9,5.0,POINT (-117.5998 47.5532)
53063013400,Spokane,8.2,25.6,24.5,7.4,10.1,64.7,2.8,POINT (-117.2710 47.7296)
53063013500,Spokane,11.4,33.0,31.9,14.8,25.2,68.1,12.2,POINT (-117.4504 47.5070)
53065000100,Stevens,10.9,32.2,27.2,10.5,14.6,65.8,6.2,POINT (-117.7892 48.4484)
53065000200,Stevens,9.8,31.4,24.3,10.3,12.5,67.3,2.9,POINT (-117.9939 48.5081)
53065000300,Stevens,12.9,39.5,32.7,13.1,19.2,71.3,9.7,POINT (-118.0111 48.3790)
53065000400,Stevens,13.7,37.6,34.9,17.0,19.7,71.3,10.1,POINT (-118.0440 48.3669)
53065000500,Stevens,9.7,22.9,22.2,5.9,9.5,67.9,3.6,POINT (-117.8392 48.5195)
53065000600,Stevens,15.7,34.6,34.1,16.1,25.5,69.2,14.3,POINT (-118.0260 48.5049)
53065000700,Stevens,13.0,35.4,30.8,13.6,17.1,66.6,5.5,POINT (-117.9462 48.3182)
53065000800,Stevens,12.1,27.3,27.7,6.8,14.6,68.4,2.8,POINT (-117.7289 48.3660)
53065000900,Stevens,11.0,30.7,26.2,9.3,15.2,69.1,2.8,POINT (-117.9681 48.3660)
